G1	G2	G3	G4	G5
0.7200000	0.0000015	0.0000023	0.0000020	0.0000021
0.7100020	0.3896916	0.4908395	0.4472134	0.4648954
0.7100002	0.3897376	0.4905738	0.4476436	0.0000057
0.7100002	0.3897376	0.4905738	0.0000054	0.9996655
0.7100002	0.3897376	0.4905738	0.0000054	0.0000057
0.7100000	0.3897428	0.0000023	0.9998439	0.3482524
0.7100000	0.3897428	0.0000023	0.9998439	0.0000021
0.7100000	0.3897428	0.0000023	0.0000020	0.9998666
0.7100000	0.3897428	0.0000023	0.0000020	0.0000021
0.7100000	0.0000006	0.9999590	0.3480688	0.5127279
0.7100000	0.0000015	0.9998954	0.3481703	0.0000021
0.7100002	0.0000042	0.9997370	0.0000054	0.9996655
0.7100002	0.0000042	0.9997370	0.0000054	0.0000057
0.7100000	0.0000015	0.0000023	0.9998439	0.3482524
0.7100000	0.0000015	0.0000023	0.9998439	0.0000021
0.7100000	0.0000015	0.0000023	0.0000020	0.9998666
0.7100000	0.0000015	0.0000023	0.0000020	0.0000021
0.7000006	0.3916993	0.4896817	0.4478203	0.4645150
0.7000002	0.3917133	0.4895903	0.4479873	0.0000057
0.7000002	0.3917133	0.4895903	0.0000054	0.9996655
0.7000002	0.3917133	0.4895903	0.0000054	0.0000057
0.7000000	0.3917188	0.0000023	0.9998439	0.3482524
0.7000000	0.3917188	0.0000023	0.9998439	0.0000021
0.7000000	0.3917188	0.0000023	0.0000020	0.9998666
0.7000000	0.3917188	0.0000023	0.0000020	0.0000021
0.7000000	0.0000006	0.9999590	0.3480688	0.5127279
0.7000000	0.0000015	0.9998954	0.3481703	0.0000021
0.7000002	0.0000042	0.9997370	0.0000054	0.9996655
0.7000002	0.0000042	0.9997370	0.0000054	0.0000057
0.7000000	0.0000015	0.0000023	0.9998439	0.3482524
0.7000000	0.0000015	0.0000023	0.9998439	0.0000021
0.7000000	0.0000015	0.0000023	0.0000020	0.9998666
0.7000000	0.0000015	0.0000023	0.0000020	0.0000021
0.6900006	0.3937232	0.4886853	0.4481631	0.4643906
0.6900002	0.3937379	0.4885897	0.4483381	0.0000057
0.6900002	0.3937379	0.4885897	0.0000054	0.9996655
0.6900002	0.3937379	0.4885897	0.0000054	0.0000057
0.6900000	0.3937437	0.0000023	0.9998439	0.3482524
0.6900000	0.3937437	0.0000023	0.9998439	0.0000021
0.6900000	0.3937437	0.0000023	0.0000020	0.9998666
0.6900000	0.3937437	0.0000023	0.0000020	0.0000021
0.6900000	0.0000006	0.9999590	0.3480688	0.5127279
0.6900000	0.0000015	0.9998954	0.3481703	0.0000021
0.6900002	0.0000042	0.9997370	0.0000054	0.9996655
0.6900002	0.0000042	0.9997370	0.0000054	0.0000057
0.6900000	0.0000015	0.0000023	0.9998439	0.3482524
0.6900000	0.0000015	0.0000023	0.9998439	0.0000021
0.6900000	0.0000015	0.0000023	0.0000020	0.9998666
0.6900000	0.0000015	0.0000023	0.0000020	0.0000021
0.6800006	0.3957977	0.4876714	0.4485128	0.4642639
0.6800002	0.3958132	0.4875715	0.4486961	0.0000057
0.6800002	0.3958132	0.4875715	0.0000054	0.9996655
0.6800002	0.3958132	0.4875715	0.0000054	0.0000057
0.6800001	0.3958193	0.0000023	0.9998439	0.3482524
0.6800001	0.3958193	0.0000023	0.9998439	0.0000021
0.6800001	0.3958193	0.0000023	0.0000020	0.9998666
0.6800001	0.3958193	0.0000023	0.0000020	0.0000021
0.6800000	0.0000006	0.9999590	0.3480688	0.5127279
0.6800001	0.0000015	0.9998954	0.3481703	0.0000021
0.6800002	0.0000042	0.9997370	0.0000054	0.9996655
0.6800002	0.0000042	0.9997370	0.0000054	0.0000057
0.6800001	0.0000015	0.0000023	0.9998439	0.3482524
0.6800001	0.0000015	0.0000023	0.9998439	0.0000021
0.6800001	0.0000015	0.0000023	0.0000020	0.9998666
0.6800001	0.0000015	0.0000023	0.0000020	0.0000021
0.6700006	0.3979247	0.4866398	0.4488698	0.4641348
0.6700002	0.3979411	0.4865354	0.4490616	0.0000057
0.6700002	0.3979411	0.4865354	0.0000054	0.9996655
0.6700002	0.3979411	0.4865354	0.0000054	0.0000057
0.6700001	0.3979475	0.0000023	0.9998439	0.3482524
0.6700001	0.3979475	0.0000023	0.9998439	0.0000021
0.6700001	0.3979475	0.0000023	0.0000020	0.9998666
0.6700001	0.3979475	0.0000023	0.0000020	0.0000021
0.6700000	0.0000006	0.9999590	0.3480688	0.5127279
0.6700001	0.0000015	0.9998954	0.3481703	0.0000021
0.6700002	0.0000042	0.9997370	0.0000054	0.9996655
0.6700002	0.0000042	0.9997370	0.0000054	0.0000057
0.6700001	0.0000015	0.0000023	0.9998439	0.3482524
0.6700001	0.0000015	0.0000023	0.9998439	0.0000021
0.6700001	0.0000015	0.0000023	0.0000020	0.9998666
0.6700001	0.0000015	0.0000023	0.0000020	0.0000021
0.6600007	0.4001062	0.4855899	0.4492342	0.4640033
0.6600002	0.4001234	0.4854810	0.4494347	0.0000057
0.6600002	0.4001234	0.4854810	0.0000054	0.9996655
0.6600002	0.4001234	0.4854810	0.0000054	0.0000057
0.6600001	0.4001303	0.0000023	0.9998439	0.3482524
0.6600001	0.4001303	0.0000023	0.9998439	0.0000021
0.6600001	0.4001303	0.0000023	0.0000020	0.9998666
0.6600001	0.4001303	0.0000023	0.0000020	0.0000021
0.6600000	0.0000006	0.9999590	0.3480688	0.5127279
0.6600001	0.0000015	0.9998954	0.3481703	0.0000021
0.6600002	0.0000042	0.9997370	0.0000054	0.9996655
0.6600002	0.0000042	0.9997370	0.0000054	0.0000057
0.6600001	0.0000015	0.0000023	0.9998439	0.3482524
0.6600001	0.0000015	0.0000023	0.9998439	0.0000021
0.6600001	0.0000015	0.0000023	0.0000020	0.9998666
0.6600001	0.0000015	0.0000023	0.0000020	0.0000021
0.6500007	0.4023442	0.4845212	0.4496062	0.4638692
0.6500002	0.4023623	0.4844077	0.4498156	0.0000057
0.6500002	0.4023623	0.4844077	0.0000054	0.9996655
0.6500002	0.4023623	0.4844077	0.0000054	0.0000057
0.6500001	0.4023695	0.0000023	0.9998439	0.3482524
0.6500001	0.4023695	0.0000023	0.9998439	0.0000021
0.6500001	0.4023695	0.0000023	0.0000020	0.9998666
0.6500001	0.4023695	0.0000023	0.0000020	0.0000021
0.6500000	0.0000006	0.9999590	0.3480688	0.5127279
0.6500001	0.0000015	0.9998954	0.3481703	0.0000021
0.6500002	0.0000042	0.9997370	0.0000054	0.9996655
0.6500002	0.0000042	0.9997370	0.0000054	0.0000057
0.6500001	0.0000015	0.0000023	0.9998439	0.3482524
0.6500001	0.0000015	0.0000023	0.9998439	0.0000021
0.6500001	0.0000015	0.0000023	0.0000020	0.9998666
0.6500001	0.0000015	0.0000023	0.0000020	0.0000021
0.6400007	0.4046408	0.4834335	0.4499861	0.4637326
0.6400002	0.4046599	0.4833151	0.4502047	0.0000057
0.6400002	0.4046599	0.4833151	0.0000054	0.9996655
0.6400002	0.4046599	0.4833151	0.0000054	0.0000057
0.6400001	0.4046674	0.0000023	0.9998439	0.3482524
0.6400001	0.4046674	0.0000023	0.9998439	0.0000021
0.6400001	0.4046674	0.0000023	0.0000020	0.9998666
0.6400001	0.4046674	0.0000023	0.0000020	0.0000021
0.6400000	0.0000006	0.9999590	0.3480688	0.5127279
0.6400001	0.0000015	0.9998954	0.3481703	0.0000021
0.6400002	0.0000042	0.9997370	0.0000054	0.9996655
0.6400002	0.0000042	0.9997370	0.0000054	0.0000057
0.6400001	0.0000015	0.0000023	0.9998439	0.3482524
0.6400001	0.0000015	0.0000023	0.9998439	0.0000021
0.6400001	0.0000015	0.0000023	0.0000020	0.9998666
0.6400001	0.0000015	0.0000023	0.0000020	0.0000021
0.6300007	0.4069982	0.4823260	0.4503740	0.4635932
0.6300002	0.4070183	0.4822029	0.4506021	0.0000057
0.6300002	0.4070183	0.4822029	0.0000054	0.9996655
0.6300002	0.4070183	0.4822029	0.0000054	0.0000057
0.6300001	0.4070262	0.0000023	0.9998439	0.3482524
0.6300001	0.4070262	0.0000023	0.9998439	0.0000021
0.6300001	0.4070262	0.0000023	0.0000020	0.9998666
0.6300001	0.4070262	0.0000023	0.0000020	0.0000021
0.6300000	0.0000006	0.9999590	0.3480688	0.5127279
0.6300001	0.0000015	0.9998954	0.3481703	0.0000021
0.6300002	0.0000042	0.9997370	0.0000054	0.9996655
0.6300002	0.0000042	0.9997370	0.0000054	0.0000057
0.6300001	0.0000015	0.0000023	0.9998439	0.3482524
0.6300001	0.0000015	0.0000023	0.9998439	0.0000021
0.6300001	0.0000015	0.0000023	0.0000020	0.9998666
0.6300001	0.0000015	0.0000023	0.0000020	0.0000021
0.6200007	0.4094188	0.4811985	0.4507703	0.4634512
0.6200002	0.4094399	0.4810704	0.4510081	0.0000057
0.6200002	0.4094399	0.4810704	0.0000054	0.9996655
0.6200002	0.4094399	0.4810704	0.0000054	0.0000057
0.6200001	0.4094482	0.0000023	0.9998439	0.3482524
0.6200001	0.4094482	0.0000023	0.9998439	0.0000021
0.6200001	0.4094482	0.0000023	0.0000020	0.9998666
0.6200001	0.4094482	0.0000023	0.0000020	0.0000021
0.6200000	0.0000006	0.9999590	0.3480688	0.5127279
0.6200001	0.0000015	0.9998954	0.3481703	0.0000021
0.6200002	0.0000042	0.9997370	0.0000054	0.9996655
0.6200002	0.0000042	0.9997370	0.0000054	0.0000057
0.6200001	0.0000015	0.0000023	0.9998439	0.3482524
0.6200001	0.0000015	0.0000023	0.9998439	0.0000021
0.6200001	0.0000015	0.0000023	0.0000020	0.9998666
0.6200001	0.0000015	0.0000023	0.0000020	0.0000021
0.6100008	0.4119049	0.4800505	0.4511752	0.4633063
0.6100002	0.4119271	0.4799172	0.4514230	0.0000057
0.6100002	0.4119271	0.4799172	0.0000054	0.9996655
0.6100002	0.4119271	0.4799172	0.0000054	0.0000057
0.6100001	0.4119359	0.0000023	0.9998439	0.3482524
0.6100001	0.4119359	0.0000023	0.9998439	0.0000021
0.6100001	0.4119359	0.0000023	0.0000020	0.9998666
0.6100001	0.4119359	0.0000023	0.0000020	0.0000021
0.6100000	0.0000006	0.9999590	0.3480688	0.5127279
0.6100001	0.0000015	0.9998954	0.3481703	0.0000021
0.6100002	0.0000042	0.9997370	0.0000054	0.9996655
0.6100002	0.0000042	0.9997370	0.0000054	0.0000057
0.6100001	0.0000015	0.0000023	0.9998439	0.3482524
0.6100001	0.0000015	0.0000023	0.9998439	0.0000021
0.6100001	0.0000015	0.0000023	0.0000020	0.9998666
0.6100001	0.0000015	0.0000023	0.0000020	0.0000021
0.6000008	0.4144593	0.4788813	0.4515889	0.4631585
0.6000002	0.4144826	0.4787428	0.4518470	0.0000057
0.6000002	0.4144826	0.4787428	0.0000054	0.9996655
0.6000002	0.4144826	0.4787428	0.0000054	0.0000057
0.6000001	0.4144918	0.0000023	0.9998439	0.3482524
0.6000001	0.4144918	0.0000023	0.9998439	0.0000021
0.6000001	0.4144918	0.0000023	0.0000020	0.9998666
0.6000001	0.4144918	0.0000023	0.0000020	0.0000021
0.6000000	0.0000006	0.9999590	0.3480688	0.5127279
0.6000001	0.0000015	0.9998954	0.3481703	0.0000021
0.6000002	0.0000042	0.9997370	0.0000054	0.9996655
0.6000002	0.0000042	0.9997370	0.0000054	0.0000057
0.6000001	0.0000015	0.0000023	0.9998439	0.3482524
0.6000001	0.0000015	0.0000023	0.9998439	0.0000021
0.6000001	0.0000015	0.0000023	0.0000020	0.9998666
0.6000001	0.0000015	0.0000023	0.0000020	0.0000021
0.5900008	0.4170845	0.4776905	0.4520117	0.4630078
0.5900002	0.4171090	0.4775467	0.4522804	0.0000057
0.5900002	0.4171090	0.4775467	0.0000054	0.9996655
0.5900002	0.4171090	0.4775467	0.0000054	0.0000057
0.5900001	0.4171187	0.0000023	0.9998439	0.3482524
0.5900001	0.4171187	0.0000023	0.9998439	0.0000021
0.5900001	0.4171187	0.0000023	0.0000020	0.9998666
0.5900001	0.4171187	0.0000023	0.0000020	0.0000021
0.5900000	0.0000006	0.9999590	0.3480688	0.5127279
0.5900001	0.0000015	0.9998954	0.3481703	0.0000021
0.5900002	0.0000042	0.9997370	0.0000054	0.9996655
0.5900002	0.0000042	0.9997370	0.0000054	0.0000057
0.5900001	0.0000015	0.0000023	0.9998439	0.3482524
0.5900001	0.0000015	0.0000023	0.9998439	0.0000021
0.5900001	0.0000015	0.0000023	0.0000020	0.9998666
0.5900001	0.0000015	0.0000023	0.0000020	0.0000021
0.5800002	0.4198092	0.4763283	0.4527235	0.4625463
0.5800002	0.4198092	0.4763283	0.4527235	0.0000057
0.5800002	0.4198092	0.4763283	0.0000054	0.9996655
0.5800002	0.4198092	0.4763283	0.0000054	0.0000057
0.5800001	0.4198193	0.0000023	0.9998439	0.3482524
0.5800001	0.4198193	0.0000023	0.9998439	0.0000021
0.5800001	0.4198193	0.0000023	0.0000020	0.9998666
0.5800001	0.4198193	0.0000023	0.0000020	0.0000021
0.5800000	0.0000006	0.9999590	0.3480688	0.5127279
0.5800001	0.0000015	0.9998954	0.3481703	0.0000021
0.5800002	0.0000042	0.9997370	0.0000054	0.9996655
0.5800002	0.0000042	0.9997370	0.0000054	0.0000057
0.5800001	0.0000015	0.0000023	0.9998439	0.3482524
0.5800001	0.0000015	0.0000023	0.9998439	0.0000021
0.5800001	0.0000015	0.0000023	0.0000020	0.9998666
0.5800001	0.0000015	0.0000023	0.0000020	0.0000021
0.5700002	0.4225862	0.4750871	0.4531765	0.4623779
0.5700002	0.4225862	0.4750871	0.4531765	0.0000057
0.5700002	0.4225862	0.4750871	0.0000054	0.9996655
0.5700002	0.4225862	0.4750871	0.0000054	0.0000057
0.5700001	0.4225968	0.0000023	0.9998439	0.3482524
0.5700001	0.4225968	0.0000023	0.9998439	0.0000021
0.5700001	0.4225968	0.0000023	0.0000020	0.9998666
0.5700001	0.4225968	0.0000023	0.0000020	0.0000021
0.5700000	0.0000006	0.9999590	0.3480688	0.5127279
0.5700001	0.0000015	0.9998954	0.3481703	0.0000021
0.5700002	0.0000042	0.9997370	0.0000054	0.9996655
0.5700002	0.0000042	0.9997370	0.0000054	0.0000057
0.5700001	0.0000015	0.0000023	0.9998439	0.3482524
0.5700001	0.0000015	0.0000023	0.9998439	0.0000021
0.5700001	0.0000015	0.0000023	0.0000020	0.9998666
0.5700001	0.0000015	0.0000023	0.0000020	0.0000021
0.5600002	0.4254431	0.4738225	0.4536400	0.4622059
0.5600002	0.4254431	0.4738225	0.4536400	0.0000057
0.5600002	0.4254431	0.4738225	0.0000054	0.9996655
0.5600002	0.4254431	0.4738225	0.0000054	0.0000057
0.5600001	0.4254543	0.0000023	0.9998439	0.3482524
0.5600001	0.4254543	0.0000023	0.9998439	0.0000021
0.5600001	0.4254543	0.0000023	0.0000020	0.9998666
0.5600001	0.4254543	0.0000023	0.0000020	0.0000021
0.5600000	0.0000006	0.9999590	0.3480688	0.5127279
0.5600001	0.0000015	0.9998954	0.3481703	0.0000021
0.5600002	0.0000042	0.9997370	0.0000054	0.9996655
0.5600002	0.0000042	0.9997370	0.0000054	0.0000057
0.5600001	0.0000015	0.0000023	0.9998439	0.3482524
0.5600001	0.0000015	0.0000023	0.9998439	0.0000021
0.5600001	0.0000015	0.0000023	0.0000020	0.9998666
0.5600001	0.0000015	0.0000023	0.0000020	0.0000021
0.5500002	0.4283833	0.4725339	0.4541140	0.4620304
0.5500002	0.4283833	0.4725339	0.4541140	0.0000057
0.5500002	0.4283833	0.4725339	0.0000054	0.9996655
0.5500002	0.4283833	0.4725339	0.0000054	0.0000057
0.5500001	0.4283950	0.0000023	0.9998439	0.3482524
0.5500001	0.4283950	0.0000023	0.9998439	0.0000021
0.5500001	0.4283950	0.0000023	0.0000020	0.9998666
0.5500001	0.4283950	0.0000023	0.0000020	0.0000021
0.5500000	0.0000006	0.9999590	0.3480688	0.5127279
0.5500001	0.0000015	0.9998954	0.3481703	0.0000021
0.5500002	0.0000042	0.9997370	0.0000054	0.9996655
0.5500002	0.0000042	0.9997370	0.0000054	0.0000057
0.5500001	0.0000015	0.0000023	0.9998439	0.3482524
0.5500001	0.0000015	0.0000023	0.9998439	0.0000021
0.5500001	0.0000015	0.0000023	0.0000020	0.9998666
0.5500001	0.0000015	0.0000023	0.0000020	0.0000021
0.5400003	0.4314103	0.4712208	0.4545990	0.4618512
0.5400003	0.4314103	0.4712208	0.4545990	0.0000057
0.5400003	0.4314103	0.4712208	0.0000054	0.9996655
0.5400003	0.4314103	0.4712208	0.0000054	0.0000057
0.5400001	0.4314226	0.0000023	0.9998439	0.3482524
0.5400001	0.4314226	0.0000023	0.9998439	0.0000021
0.5400001	0.4314226	0.0000023	0.0000020	0.9998666
0.5400001	0.4314226	0.0000023	0.0000020	0.0000021
0.5400000	0.0000006	0.9999590	0.3480688	0.5127279
0.5400001	0.0000015	0.9998954	0.3481703	0.0000021
0.5400003	0.0000042	0.9997370	0.0000054	0.9996655
0.5400003	0.0000042	0.9997370	0.0000054	0.0000057
0.5400001	0.0000015	0.0000023	0.9998439	0.3482524
0.5400001	0.0000015	0.0000023	0.9998439	0.0000021
0.5400001	0.0000015	0.0000023	0.0000020	0.9998666
0.5400001	0.0000015	0.0000023	0.0000020	0.0000021
0.5300003	0.4345277	0.4698826	0.4550953	0.4616681
0.5300003	0.4345277	0.4698826	0.4550953	0.0000057
0.5300003	0.4345277	0.4698826	0.0000054	0.9996655
0.5300003	0.4345277	0.4698826	0.0000054	0.0000057
0.5300001	0.4345406	0.0000023	0.9998439	0.3482524
0.5300001	0.4345406	0.0000023	0.9998439	0.0000021
0.5300001	0.4345406	0.0000023	0.0000020	0.9998666
0.5300001	0.4345406	0.0000023	0.0000020	0.0000021
0.5300000	0.0000006	0.9999590	0.3480688	0.5127279
0.5300001	0.0000015	0.9998954	0.3481703	0.0000021
0.5300003	0.0000042	0.9997370	0.0000054	0.9996655
0.5300003	0.0000042	0.9997370	0.0000054	0.0000057
0.5300001	0.0000015	0.0000023	0.9998439	0.3482524
0.5300001	0.0000015	0.0000023	0.9998439	0.0000021
0.5300001	0.0000015	0.0000023	0.0000020	0.9998666
0.5300001	0.0000015	0.0000023	0.0000020	0.0000021
0.5200003	0.4377395	0.4685185	0.4556033	0.4614811
0.5200003	0.4377395	0.4685185	0.4556033	0.0000057
0.5200003	0.4377395	0.4685185	0.0000054	0.9996655
0.5200003	0.4377395	0.4685185	0.0000054	0.0000057
0.5200001	0.4377531	0.0000023	0.9998439	0.3482524
0.5200001	0.4377531	0.0000023	0.9998439	0.0000021
0.5200001	0.4377531	0.0000023	0.0000020	0.9998666
0.5200001	0.4377531	0.0000023	0.0000020	0.0000021
0.5200000	0.0000006	0.9999590	0.3480688	0.5127279
0.5200001	0.0000015	0.9998954	0.3481703	0.0000021
0.5200003	0.0000042	0.9997370	0.0000054	0.9996655
0.5200003	0.0000042	0.9997370	0.0000054	0.0000057
0.5200001	0.0000015	0.0000023	0.9998439	0.3482524
0.5200001	0.0000015	0.0000023	0.9998439	0.0000021
0.5200001	0.0000015	0.0000023	0.0000020	0.9998666
0.5200001	0.0000015	0.0000023	0.0000020	0.0000021
0.5100003	0.4410498	0.4671281	0.4561234	0.4612900
0.5100003	0.4410498	0.4671281	0.4561234	0.0000057
0.5100003	0.4410498	0.4671281	0.0000054	0.9996655
0.5100003	0.4410498	0.4671281	0.0000054	0.0000057
0.5100001	0.4410640	0.0000023	0.9998439	0.3482524
0.5100001	0.4410640	0.0000023	0.9998439	0.0000021
0.5100001	0.4410640	0.0000023	0.0000020	0.9998666
0.5100001	0.4410640	0.0000023	0.0000020	0.0000021
0.5100000	0.0000006	0.9999590	0.3480688	0.5127279
0.5100001	0.0000015	0.9998954	0.3481703	0.0000021
0.5100003	0.0000042	0.9997370	0.0000054	0.9996655
0.5100003	0.0000042	0.9997370	0.0000054	0.0000057
0.5100001	0.0000015	0.0000023	0.9998439	0.3482524
0.5100001	0.0000015	0.0000023	0.9998439	0.0000021
0.5100001	0.0000015	0.0000023	0.0000020	0.9998666
0.5100001	0.0000015	0.0000023	0.0000020	0.0000021
0.5000003	0.4444630	0.4657105	0.4566560	0.4610947
0.5000003	0.4444630	0.4657105	0.4566560	0.0000057
0.5000003	0.4444630	0.4657105	0.0000054	0.9996655
0.5000003	0.4444630	0.4657105	0.0000054	0.0000057
0.5000001	0.4444779	0.0000023	0.9998439	0.3482524
0.5000001	0.4444779	0.0000023	0.9998439	0.0000021
0.5000001	0.4444779	0.0000023	0.0000020	0.9998666
0.5000001	0.4444779	0.0000023	0.0000020	0.0000021
0.5000000	0.0000006	0.9999590	0.3480688	0.5127279
0.5000001	0.0000015	0.9998954	0.3481703	0.0000021
0.5000003	0.0000042	0.9997370	0.0000054	0.9996655
0.5000003	0.0000042	0.9997370	0.0000054	0.0000057
0.5000001	0.0000015	0.0000023	0.9998439	0.3482524
0.5000001	0.0000015	0.0000023	0.9998439	0.0000021
0.5000001	0.0000015	0.0000023	0.0000020	0.9998666
0.5000001	0.0000015	0.0000023	0.0000020	0.0000021
0.4900003	0.4479836	0.4642652	0.4572014	0.4608952
0.4900003	0.4479836	0.4642652	0.4572014	0.0000057
0.4900003	0.4479836	0.4642652	0.0000054	0.9996655
0.4900003	0.4479836	0.4642652	0.0000054	0.0000057
0.4900001	0.4479992	0.0000023	0.9998439	0.3482524
0.4900001	0.4479992	0.0000023	0.9998439	0.0000021
0.4900001	0.4479992	0.0000023	0.0000020	0.9998666
0.4900001	0.4479992	0.0000023	0.0000020	0.0000021
0.4900000	0.0000006	0.9999590	0.3480688	0.5127279
0.4900001	0.0000015	0.9998954	0.3481703	0.0000021
0.4900003	0.0000042	0.9997370	0.0000054	0.9996655
0.4900003	0.0000042	0.9997370	0.0000054	0.0000057
0.4900001	0.0000015	0.0000023	0.9998439	0.3482524
0.4900001	0.0000015	0.0000023	0.9998439	0.0000021
0.4900001	0.0000015	0.0000023	0.0000020	0.9998666
0.4900001	0.0000015	0.0000023	0.0000020	0.0000021
0.4800003	0.4516165	0.4627914	0.4577600	0.4606912
0.4800003	0.4516165	0.4627914	0.4577600	0.0000057
0.4800003	0.4516165	0.4627914	0.0000054	0.9996655
0.4800003	0.4516165	0.4627914	0.0000054	0.0000057
0.4800001	0.4516329	0.0000023	0.9998439	0.3482524
0.4800001	0.4516329	0.0000023	0.9998439	0.0000021
0.4800001	0.4516329	0.0000023	0.0000020	0.9998666
0.4800001	0.4516329	0.0000023	0.0000020	0.0000021
0.4800000	0.0000006	0.9999590	0.3480688	0.5127279
0.4800001	0.0000015	0.9998954	0.3481703	0.0000021
0.4800003	0.0000042	0.9997370	0.0000054	0.9996655
0.4800003	0.0000042	0.9997370	0.0000054	0.0000057
0.4800001	0.0000015	0.0000023	0.9998439	0.3482524
0.4800001	0.0000015	0.0000023	0.9998439	0.0000021
0.4800001	0.0000015	0.0000023	0.0000020	0.9998666
0.4800001	0.0000015	0.0000023	0.0000020	0.0000021
0.4700003	0.4553669	0.4612884	0.4583324	0.4604827
0.4700003	0.4553669	0.4612884	0.4583324	0.0000057
0.4700003	0.4553669	0.4612884	0.0000054	0.9996655
0.4700003	0.4553669	0.4612884	0.0000054	0.0000057
0.4700001	0.4553841	0.0000023	0.9998439	0.3482524
0.4700001	0.4553841	0.0000023	0.9998439	0.0000021
0.4700001	0.4553841	0.0000023	0.0000020	0.9998666
0.4700001	0.4553841	0.0000023	0.0000020	0.0000021
0.4700000	0.0000006	0.9999590	0.3480688	0.5127279
0.4700001	0.0000015	0.9998954	0.3481703	0.0000021
0.4700003	0.0000042	0.9997370	0.0000054	0.9996655
0.4700003	0.0000042	0.9997370	0.0000054	0.0000057
0.4700001	0.0000015	0.0000023	0.9998439	0.3482524
0.4700001	0.0000015	0.0000023	0.9998439	0.0000021
0.4700001	0.0000015	0.0000023	0.0000020	0.9998666
0.4700001	0.0000015	0.0000023	0.0000020	0.0000021
0.4600003	0.4592403	0.4597556	0.4589190	0.4602695
0.4600003	0.4592403	0.4597556	0.4589190	0.0000057
0.4600003	0.4592403	0.4597556	0.0000054	0.9996655
0.4600003	0.4592403	0.4597556	0.0000054	0.0000057
0.4600001	0.4592583	0.0000023	0.9998439	0.3482524
0.4600001	0.4592583	0.0000023	0.9998439	0.0000021
0.4600001	0.4592583	0.0000023	0.0000020	0.9998666
0.4600001	0.4592583	0.0000023	0.0000020	0.0000021
0.4600000	0.0000006	0.9999590	0.3480688	0.5127279
0.4600001	0.0000015	0.9998954	0.3481703	0.0000021
0.4600003	0.0000042	0.9997370	0.0000054	0.9996655
0.4600003	0.0000042	0.9997370	0.0000054	0.0000057
0.4600001	0.0000015	0.0000023	0.9998439	0.3482524
0.4600001	0.0000015	0.0000023	0.9998439	0.0000021
0.4600001	0.0000015	0.0000023	0.0000020	0.9998666
0.4600001	0.0000015	0.0000023	0.0000020	0.0000021
0.4500001	0.4632612	0.4580807	0.4597778	0.4597302
0.4500003	0.4632423	0.4581921	0.4595203	0.0000057
0.4500003	0.4632423	0.4581921	0.0000054	0.9996655
0.4500003	0.4632423	0.4581921	0.0000054	0.0000057
0.4500001	0.4632612	0.0000023	0.9998439	0.3482524
0.4500001	0.4632612	0.0000023	0.9998439	0.0000021
0.4500001	0.4632612	0.0000023	0.0000020	0.9998666
0.4500001	0.4632612	0.0000023	0.0000020	0.0000021
0.4500000	0.0000006	0.9999590	0.3480688	0.5127279
0.4500001	0.0000015	0.9998954	0.3481703	0.0000021
0.4500003	0.0000042	0.9997370	0.0000054	0.9996655
0.4500003	0.0000042	0.9997370	0.0000054	0.0000057
0.4500001	0.0000015	0.0000023	0.9998439	0.3482524
0.4500001	0.0000015	0.0000023	0.9998439	0.0000021
0.4500001	0.0000015	0.0000023	0.0000020	0.9998666
0.4500001	0.0000015	0.0000023	0.0000020	0.0000021
0.4400001	0.4673991	0.4564821	0.4604036	0.4594964
0.4400001	0.4673991	0.4564821	0.4604036	0.0000021
0.4400003	0.4673793	0.4565972	0.0000054	0.9996655
0.4400003	0.4673793	0.4565972	0.0000054	0.0000057
0.4400001	0.4673991	0.0000023	0.9998439	0.3482524
0.4400001	0.4673991	0.0000023	0.9998439	0.0000021
0.4400001	0.4673991	0.0000023	0.0000020	0.9998666
0.4400001	0.4673991	0.0000023	0.0000020	0.0000021
0.4400000	0.0000006	0.9999590	0.3480688	0.5127279
0.4400001	0.0000015	0.9998954	0.3481703	0.0000021
0.4400003	0.0000042	0.9997370	0.0000054	0.9996655
0.4400003	0.0000042	0.9997370	0.0000054	0.0000057
0.4400001	0.0000015	0.0000023	0.9998439	0.3482524
0.4400001	0.0000015	0.0000023	0.9998439	0.0000021
0.4400001	0.0000015	0.0000023	0.0000020	0.9998666
0.4400001	0.0000015	0.0000023	0.0000020	0.0000021
0.4300001	0.4716783	0.4548513	0.4610454	0.4592573
0.4300001	0.4716783	0.4548513	0.4610454	0.0000021
0.4300003	0.4716576	0.4549701	0.0000054	0.9996655
0.4300003	0.4716576	0.4549701	0.0000054	0.0000057
0.4300001	0.4716783	0.0000023	0.9998439	0.3482524
0.4300001	0.4716783	0.0000023	0.9998439	0.0000021
0.4300001	0.4716783	0.0000023	0.0000020	0.9998666
0.4300001	0.4716783	0.0000023	0.0000020	0.0000021
0.4300000	0.0000006	0.9999590	0.3480688	0.5127279
0.4300001	0.0000015	0.9998954	0.3481703	0.0000021
0.4300003	0.0000042	0.9997370	0.0000054	0.9996655
0.4300003	0.0000042	0.9997370	0.0000054	0.0000057
0.4300001	0.0000015	0.0000023	0.9998439	0.3482524
0.4300001	0.0000015	0.0000023	0.9998439	0.0000021
0.4300001	0.0000015	0.0000023	0.0000020	0.9998666
0.4300001	0.0000015	0.0000023	0.0000020	0.0000021
0.4200001	0.4761060	0.4531875	0.4617038	0.4590125
