G1	G2	G3	G4	G5	G6	G7	G8	G9
0.5235179	0.2578033	0.8048012	0.1754499	0.3407483	0.7245159	0.3567178	0.6799507	0.4427875
0.6068827	0.2595333	0.7622669	0.1992982	0.2755042	0.8500143	0.4014845	0.6086198	0.3064651
0.5779071	0.2441513	0.7872987	0.2006031	0.2283747	0.7130339	0.2796436	0.4780455	0.3130881
0.6876401	0.1975118	0.8220985	0.2147799	0.3201743	0.8022404	0.2935358	0.5544305	0.2560522
0.7729016	0.2082122	0.6830586	0.2445096	0.3361846	0.7318450	0.3268948	0.5493356	0.3765454
0.6964025	0.1917643	0.7154958	0.1825852	0.3132504	0.8354864	0.2234866	0.4829690	0.2964541
0.6157245	0.1902573	0.6652946	0.2220755	0.3446432	0.7320616	0.2519885	0.3680280	0.3016106
0.5621551	0.2355911	0.7490716	0.2572651	0.2429731	0.6750184	0.2486890	0.3738079	0.3198184
0.6702315	0.2226515	0.6302099	0.1921257	0.3411036	0.8705027	0.1697291	0.3189345	0.2950895
0.6470339	0.1952499	0.5200311	0.1886348	0.3662682	0.8065626	0.1834930	0.3023192	0.3953094
0.7310071	0.1917132	0.5577579	0.2588209	0.2327506	0.8074219	0.1739079	0.2654086	0.3136382
0.7762239	0.1816351	0.4751967	0.1681993	0.3780821	0.7628299	0.1101942	0.2468437	0.2604725
0.7632433	0.2478290	0.4473870	0.1991995	0.3112696	0.8743340	0.0825994	0.1859433	0.2629778
0.7434662	0.1875549	0.4045851	0.2213302	0.4054145	0.7930100	0.0889524	0.1876552	0.2959843
0.6015276	0.1749076	0.3468761	0.2764107	0.3911874	0.9004479	0.1128654	0.1256620	0.3002881
0.7669601	0.1662825	0.3576134	0.2417926	0.2908824	0.7669706	0.0982373	0.0791888	0.2692336
0.5823440	0.2625842	0.4069794	0.2996273	0.3486989	0.3080465	0.3404577	0.0365414	0.3485408
0.5850739	0.2109122	0.3611619	0.2607789	0.3130692	0.0851152	0.3871998	0.0000003	0.3641417
0.5136416	0.1685217	0.7579440	0.1848717	0.2855680	0.7329687	0.3501626	0.7961077	0.2547395
0.5410830	0.2315654	0.7509446	0.2073774	0.2492261	0.8253723	0.4420643	0.7345743	0.2792857
0.6081123	0.2649889	0.6656504	0.1828465	0.2908599	0.7326361	0.3429581	0.6525832	0.3585352
0.5820155	0.2528491	0.8054119	0.1447697	0.2911673	0.7970542	0.2958532	0.6977382	0.3927345
0.5793166	0.2032585	0.8611072	0.1654202	0.3097032	0.7300745	0.3073967	0.5799802	0.3089727
0.6491829	0.2205128	0.7275436	0.1586149	0.2541595	0.8082096	0.2928883	0.4692664	0.2980794
0.5714092	0.2847176	0.7563415	0.1930515	0.2589779	0.8288061	0.3501904	0.5415956	0.3074728
0.6926873	0.2115712	0.7117795	0.1864254	0.2394020	0.8724878	0.2975652	0.4367795	0.3162052
0.6716943	0.2004955	0.8164136	0.2288977	0.2334959	0.7143228	0.2332641	0.4761680	0.3138012
0.5687123	0.1998388	0.6833432	0.2325756	0.3406753	0.8390447	0.2811124	0.5319476	0.2977746
0.7048680	0.1666815	0.7687304	0.1941925	0.2467413	0.7448470	0.2275402	0.3713642	0.3709679
0.7970430	0.1904175	0.5955635	0.1990455	0.2921360	0.8101165	0.2096385	0.4116830	0.3223367
0.7561293	0.1936617	0.5077245	0.2479043	0.3289384	0.7804937	0.1774185	0.3674934	0.3116020
0.7191376	0.1890938	0.4379587	0.2724382	0.2759798	0.7209665	0.1005500	0.3624386	0.3120287
0.6053371	0.3460407	0.4776812	0.2387663	0.2355567	0.8388107	0.0988122	0.2391506	0.3311361
0.7712040	0.1820684	0.3478032	0.2005164	0.2552537	0.7383268	0.1661198	0.1932771	0.3599019
0.7460207	0.1715501	0.4559496	0.2305404	0.2460618	0.7066379	0.0644856	0.1617405	0.3086509
0.6851081	0.2100214	0.3768420	0.2422576	0.2505457	0.7581596	0.0636358	0.1215519	0.2950194
0.7762608	0.2244475	0.3673794	0.2806794	0.3222684	0.6953810	0.0938366	0.0802788	0.2831218
0.6401455	0.2049565	0.4173408	0.2677951	0.2477304	0.3999870	0.3242686	0.0452725	0.2178586
0.5250232	0.2160311	0.2812687	0.3356640	0.2968580	0.1013057	0.3776111	0.0000002	0.3096851
0.5199735	0.1913772	0.6981601	0.2222215	0.2197891	0.8797589	0.4288770	0.8561047	0.3419969
0.5481281	0.2549237	0.7228882	0.1699617	0.2276004	0.7367818	0.4320191	0.8290342	0.2996023
0.5969520	0.1970307	0.7884211	0.2372019	0.2257900	0.8852390	0.3472229	0.7435963	0.2692041
0.5037652	0.2342123	0.7878953	0.1709752	0.2594237	0.8786444	0.3419628	0.7244761	0.2829540
0.5036759	0.1802576	0.9024929	0.1652160	0.2877208	0.7286949	0.2829228	0.7124651	0.2600079
0.6007701	0.2106007	0.9340562	0.2238095	0.2372988	0.7794390	0.3108464	0.4760404	0.2995377
0.5529659	0.2453956	0.7377367	0.2260092	0.2051056	0.7118481	0.3187887	0.5771032	0.2806663
0.6157124	0.1920407	0.6853849	0.1713791	0.2248154	0.7130040	0.2780964	0.5043346	0.3796757
0.5243122	0.1982252	0.7120456	0.1531659	0.2153610	0.7905385	0.2330149	0.5461396	0.3058165
0.6850479	0.2165717	0.7533914	0.1922824	0.2554696	0.8305927	0.2473109	0.4063906	0.2893295
0.7936368	0.1944701	0.6426060	0.1885433	0.2449759	0.7365975	0.2509574	0.3996857	0.2685376
0.7739944	0.1765863	0.6242227	0.2462347	0.2756436	0.9509495	0.1697676	0.3504039	0.3553763
0.7542540	0.1534143	0.6465216	0.2519119	0.2908652	0.8111200	0.1300711	0.2797673	0.2919047
0.5813514	0.1519123	0.5113010	0.2691802	0.2523450	0.7360420	0.1578211	0.3125044	0.2619915
0.7726950	0.1867803	0.4400617	0.2662669	0.2085612	0.8354132	0.1678263	0.2161969	0.2766469
0.7378561	0.1968242	0.4510198	0.3280812	0.2491598	0.9240681	0.0757374	0.1604110	0.3220904
0.6707768	0.1605291	0.3913616	0.2655575	0.2431534	0.8396217	0.0663944	0.1940300	0.2450774
0.7300591	0.2456742	0.3793058	0.3481457	0.2580881	0.7666920	0.0534859	0.0981030	0.2864749
0.7261174	0.1760619	0.3184570	0.3507228	0.1902172	0.7198704	0.0838354	0.1046246	0.2521862
0.6486486	0.2028296	0.3551218	0.2603817	0.2016028	0.3822800	0.4188158	0.0444183	0.3357240
0.5470876	0.2557857	0.3904171	0.2753218	0.2411475	0.1073979	0.3218838	0.0000010	0.2898626
0.6144943	0.1833868	0.7048978	0.1667469	0.2007967	0.7823422	0.4299040	0.9957703	0.2342757
0.6273933	0.2168379	0.8154467	0.2364964	0.1635678	0.8552004	0.4593535	0.8134721	0.2888235
0.6688631	0.2678334	0.7731225	0.2249002	0.2309219	0.8836846	0.3440377	0.7928508	0.3488675
0.5881136	0.2002597	0.7597836	0.1886824	0.2182666	0.7284751	0.3722908	0.6235192	0.3115974
0.5160928	0.3396523	0.7700985	0.2630788	0.1483159	0.6732342	0.3229351	0.6667295	0.3085553
0.6211984	0.2054980	0.6799600	0.1667074	0.2173280	0.8210299	0.3283668	0.6696877	0.3171618
0.6421419	0.2132233	0.7127586	0.2214178	0.1950731	0.8589254	0.4000700	0.5151877	0.3267111
0.5711858	0.2314366	0.7437723	0.1765101	0.2398432	0.8363163	0.2453098	0.4774622	0.2126162
0.6920833	0.1975990	0.7256071	0.1892301	0.2128067	0.9647103	0.2420110	0.4583651	0.3630136
0.6855177	0.2843674	0.7555057	0.2200922	0.2351696	0.6816129	0.2246573	0.3831310	0.2751989
0.6710708	0.1680929	0.6840276	0.2103381	0.2048036	0.8030806	0.2631622	0.4118395	0.2765156
0.7266016	0.2131132	0.6021521	0.2627979	0.2316129	0.7173770	0.1624508	0.3382462	0.2627039
0.7477696	0.2296097	0.5512733	0.1503234	0.2175383	0.9067768	0.1580947	0.3388890	0.3121674
0.6586963	0.1983121	0.4888807	0.1820229	0.1495274	0.7659029	0.1336102	0.3091301	0.2649301
0.7061642	0.2403051	0.4863230	0.2508166	0.1806123	0.8564104	0.1453023	0.2119315	0.2855278
0.7608986	0.2052650	0.4061343	0.2256699	0.2662924	0.8788711	0.0702296	0.2497361	0.2559332
0.8064657	0.2492872	0.4262787	0.2288579	0.1857830	0.9219824	0.0624707	0.1682145	0.3621831
0.7432656	0.1887096	0.3338562	0.2950812	0.2346537	0.7807989	0.0784794	0.1106133	0.3194807
0.7711317	0.2585829	0.3227330	0.2980033	0.2433424	0.7514548	0.0791774	0.0834099	0.3324474
0.6686447	0.1859429	0.3940742	0.2582825	0.1931673	0.3482493	0.3145425	0.0433953	0.2662887
0.6277738	0.1396339	0.3875733	0.4095557	0.1945342	0.0638687	0.3302339	0.0000004	0.2693170
0.7511540	0.2287199	0.6816278	0.1583551	0.1707122	1.0173301	0.3577709	0.8676759	0.3470894
0.5220112	0.1690956	0.8729285	0.1930654	0.1558600	0.7727314	0.3878936	0.7064726	0.3504935
0.7610181	0.1750969	0.7406727	0.2160825	0.1372644	0.7646778	0.3657307	0.7081130	0.3118998
0.5886805	0.2754545	0.7622414	0.2209987	0.1857999	0.8913830	0.3716155	0.7333909	0.3974899
0.7165181	0.1643742	0.7335267	0.2004057	0.1288217	0.8395638	0.3408502	0.5227432	0.3587291
0.6924960	0.1694996	0.7833097	0.1699261	0.0869774	0.8724340	0.2868123	0.5760019	0.3601008
0.6594915	0.2714868	0.6090036	0.2328433	0.1688878	0.8387030	0.2937348	0.6184246	0.3244292
0.7450584	0.1769421	0.8135062	0.2216434	0.1762155	0.7750203	0.3212927	0.4963461	0.3241501
0.6218443	0.1820037	0.7851931	0.1934711	0.1690777	0.8110077	0.2727804	0.5319542	0.3984508
0.7058959	0.2283065	0.6725057	0.3261960	0.1784242	0.8981215	0.2674051	0.4122633	0.2413547
0.6962226	0.1749644	0.8249747	0.2324529	0.1732977	0.8345086	0.2220203	0.3846542	0.3113186
0.6840875	0.1632629	0.5756074	0.1885340	0.2188166	0.8899706	0.1475324	0.3979556	0.2907331
0.7427316	0.1890123	0.5947007	0.2338542	0.1537587	0.8412789	0.2131703	0.3455428	0.2968592
0.7604341	0.1789948	0.4792912	0.2949832	0.2111199	0.8381472	0.1266778	0.2968418	0.3488665
0.6785344	0.2264521	0.4946313	0.2275288	0.1475737	0.7489159	0.1213307	0.2547698	0.3185683
0.6459468	0.2194976	0.5423837	0.3204956	0.1302788	0.8099843	0.0988226	0.2216582	0.3170786
0.7338462	0.1829446	0.4028073	0.3254114	0.1399561	0.7969608	0.1448987	0.1252734	0.3785623
0.8341229	0.1751901	0.3058182	0.2715747	0.1683692	0.7874326	0.0516459	0.1250880	0.3155222
0.7245752	0.1099505	0.3185415	0.3063336	0.1473356	0.7386623	0.1060827	0.0961263	0.2451250
0.6826445	0.2220396	0.3804176	0.2334752	0.1383930	0.2998544	0.2418447	0.0391051	0.2774005
0.6421898	0.2143295	0.4256289	0.2981061	0.1665705	0.1113536	0.3411010	0.0000004	0.3046838
0.6429558	0.2364141	0.6726847	0.2174210	0.1516052	0.8076183	0.3983700	0.7725484	0.3298634
0.6782032	0.1433789	0.8146509	0.2813752	0.1256599	0.8103200	0.3661312	0.7888206	0.3589667
0.6296571	0.2240958	0.6656923	0.2258634	0.1230804	0.8217576	0.3707401	0.6572022	0.3546539
0.6778166	0.2293513	0.7213150	0.1903169	0.1121435	0.9363147	0.3370781	0.6308212	0.2978957
0.5155768	0.1674534	0.7368202	0.3001656	0.1348814	0.8048184	0.3178722	0.6786374	0.2570019
0.7386766	0.1979471	0.7632683	0.2457951	0.1135699	0.7747883	0.3724799	0.5342457	0.3995862
0.7674436	0.2352111	0.7623342	0.1830507	0.1268605	0.8621221	0.3123680	0.6150794	0.2740979
0.6671536	0.2361492	0.7325293	0.1633296	0.1493014	0.8296010	0.3152777	0.5316890	0.2512391
0.8102270	0.2279607	0.7795909	0.1740444	0.1291747	0.7701440	0.2949916	0.6082117	0.3195041
0.7024398	0.1664778	0.6964979	0.1880868	0.1671650	0.8604238	0.2164931	0.4775825	0.3366584
0.7456782	0.1921893	0.6355121	0.1831045	0.1452843	0.7655068	0.2859663	0.3686498	0.3075588
0.7858947	0.2110168	0.5949330	0.2025072	0.1766640	0.7280803	0.2512144	0.3746683	0.2815005
0.8905801	0.2032944	0.5691847	0.2311607	0.1119323	0.7023195	0.2360282	0.3167829	0.3394449
0.9697518	0.1286032	0.4452981	0.2427576	0.1437779	0.8317273	0.1383937	0.2127063	0.3166368
0.8242717	0.2695489	0.4524783	0.2150840	0.1194494	0.7531117	0.1160828	0.2534100	0.2673819
0.7264608	0.2148646	0.4453764	0.2314722	0.1326422	0.7868122	0.0713472	0.2579971	0.2878180
0.7666223	0.2031926	0.3070853	0.3572497	0.1154282	0.7490722	0.0948936	0.1343589	0.3061368
0.8233031	0.1953891	0.3782534	0.3294547	0.0989985	0.6957318	0.0952255	0.1102233	0.2852306
0.6628986	0.1918999	0.4579750	0.3616618	0.1210701	0.7208498	0.0685951	0.0878652	0.2825142
0.7577468	0.2077566	0.3593769	0.2586833	0.0860781	0.3847378	0.3357221	0.0235866	0.3087179
0.7202590	0.1787735	0.3834327	0.2898954	0.0932547	0.0759517	0.4059745	0.0000020	0.2472759
0.7338703	0.1971431	0.7138336	0.3050709	0.0629162	0.7570645	0.2914302	0.9973967	0.2833751
0.7545996	0.2435943	0.8108887	0.1884918	0.0889278	0.8466378	0.3085375	0.7845575	0.2696441
0.8355888	0.1966896	0.7904830	0.2368404	0.0733435	0.8304710	0.2966508	0.6447555	0.3715991
0.7253194	0.2147635	0.7789144	0.1607255	0.0617926	0.7715080	0.3357373	0.6198079	0.2850624
0.7553383	0.1777121	0.7667674	0.1482421	0.0792884	0.7940064	0.3598346	0.7126664	0.3077298
0.7677570	0.2035062	0.8640015	0.2343407	0.0660622	0.8289790	0.3879653	0.6967933	0.3222342
0.6706204	0.2014083	0.7096932	0.1996046	0.1219917	0.7581159	0.3154933	0.5725009	0.2716806
0.7653480	0.2285502	0.6726041	0.2276389	0.0735719	0.7309201	0.2263825	0.4672800	0.3218969
0.7202667	0.1738479	0.6980703	0.1841702	0.0665613	0.8427980	0.2635180	0.4756876	0.3332929
0.9385456	0.1870878	0.8395393	0.1993855	0.0489824	0.8393960	0.2225150	0.4828267	0.2752450
0.8170695	0.2396997	0.7349023	0.2669391	0.0727667	0.7507183	0.2683232	0.3450056	0.3768106
0.7812092	0.1824594	0.7459353	0.1931011	0.0603792	0.8307899	0.1626020	0.3147128	0.3045280
0.8336028	0.2529436	0.5531439	0.2280948	0.0755268	0.8766162	0.1830370	0.2823639	0.3170724
0.8575097	0.1941924	0.5215403	0.1906664	0.0968018	0.8386206	0.1156949	0.2779027	0.2514657
0.8311890	0.2200166	0.4806429	0.1894886	0.0931714	0.7695033	0.1352649	0.1721057	0.2800698
0.8104946	0.2034980	0.5318357	0.2189181	0.1471482	0.9582725	0.1021718	0.2058774	0.2619923
0.8814518	0.1696662	0.3663051	0.2507717	0.0818522	0.8682256	0.0776330	0.1536970	0.3097623
0.6222723	0.1701825	0.3091347	0.2449416	0.0700472	0.7049967	0.0893575	0.1058198	0.3759667
0.7557263	0.2019658	0.4771120	0.2418870	0.0723476	0.7246813	0.0529395	0.1176721	0.3729555
0.7427310	0.1513032	0.2998417	0.2729207	0.0932932	0.3378052	0.3342726	0.0294800	0.3094027
0.7603680	0.1722523	0.3675070	0.2741878	0.0745056	0.0729549	0.3218043	0.0000013	0.2949201
0.7575571	0.2084199	0.7214492	0.2379725	0.0456039	0.8547285	0.3714125	0.7600182	0.4149678
0.7122415	0.2208087	0.7932154	0.2625010	0.0331080	0.7730635	0.4296021	0.7112227	0.2941334
0.7983260	0.1521696	0.9418392	0.2278793	0.0416963	0.6652151	0.3626249	0.7250134	0.3278103
0.7792097	0.1579691	0.7782233	0.1867450	0.0342022	0.9413309	0.3728818	0.7329736	0.3665791
0.6572792	0.2010606	0.7362574	0.2102773	0.0543542	0.8850559	0.3932738	0.5121555	0.2755630
0.7776035	0.2155964	0.7959969	0.2034518	0.0460091	0.7924163	0.2570777	0.5585238	0.3780407
0.5241178	0.2127401	0.8396457	0.2108260	0.0343083	0.7533498	0.3041648	0.6384635	0.2843176
0.7398784	0.1718091	0.6844021	0.2343490	0.0312033	0.8102299	0.3154496	0.5128855	0.2723497
0.7885290	0.2238182	0.8324747	0.1839017	0.0289596	0.7862296	0.2951391	0.4795738	0.2708721
0.7158091	0.1646009	0.7871803	0.1583079	0.0328878	0.8355964	0.3131754	0.4082640	0.2803989
0.7013844	0.1712645	0.6961619	0.1609031	0.0381999	0.8743062	0.2049455	0.4168117	0.3620402
0.7763646	0.1212771	0.6582323	0.2601071	0.0710560	0.8804631	0.1908033	0.4380685	0.2825910
0.6767514	0.1494953	0.5653287	0.3021528	0.0570686	0.7292226	0.1764066	0.3392340	0.2781202
0.8672251	0.1652775	0.4572188	0.2779726	0.0618646	0.7952725	0.1255218	0.2992212	0.2981840
0.8726214	0.2030181	0.4426991	0.2737477	0.0765281	0.7504574	0.1273626	0.2692485	0.3333733
0.9480370	0.2084684	0.3994076	0.2522076	0.0824040	0.8270206	0.0817214	0.1434276	0.2864759
0.8149249	0.1760643	0.4372711	0.2700963	0.0260061	0.7375130	0.0773306	0.1967379	0.2670435
0.8214436	0.1794997	0.3716428	0.2400068	0.0841396	0.7008059	0.0485255	0.0972471	0.3045608
0.8039209	0.2184759	0.3410140	0.2529981	0.0419279	0.7501997	0.0671991	0.0874619	0.2839610
0.7255836	0.1938162	0.4333465	0.2527119	0.0305608	0.3620321	0.3767301	0.0458224	0.2697874
0.8082513	0.1899526	0.3013737	0.3335072	0.0570749	0.1333734	0.3869984	0.0000005	0.3190575
0.7040619	0.2266295	0.7935719	0.2184011	0.0000019	0.7749728	0.4028707	0.7720995	0.3436423
0.6769675	0.2139413	0.7628838	0.2084587	0.0000176	0.7190431	0.3323233	0.6876601	0.3978807
0.6833700	0.2069484	0.7691614	0.2569119	0.0000029	0.7564182	0.4259550	0.6675308	0.2900670
0.8618871	0.1876013	0.6878862	0.2206693	0.0000026	0.7740504	0.2939516	0.7686170	0.2623973
0.6933829	0.2133622	0.6240873	0.2171931	0.0000034	0.7809741	0.3715422	0.6213338	0.2255020
0.7587734	0.1710457	0.7711254	0.2315710	0.0000032	0.8891876	0.3123509	0.5968884	0.3474084
0.7948646	0.2272793	0.8269544	0.2331044	0.0000036	0.7662446	0.3007541	0.5459593	0.2246572
0.6225795	0.2228805	0.8305477	0.2093502	0.0000107	0.7215697	0.3094950	0.5439623	0.2857342
0.7591897	0.1809112	0.7765396	0.1874808	0.0000091	0.9184429	0.3767433	0.4693829	0.2980183
0.8133954	0.2321992	0.8126270	0.2241137	0.0000052	0.7413272	0.2388246	0.4377590	0.3010339
0.7233587	0.2262876	0.6103198	0.2376813	0.0000026	0.7778928	0.2233602	0.3599571	0.3389281
0.6961421	0.1651339	0.6777961	0.2247053	0.0000004	0.9263244	0.2859845	0.3603965	0.3536816
0.8450336	0.2034645	0.6156792	0.2597852	0.0000015	0.8377876	0.1740955	0.2392656	0.2544734
0.7721383	0.2096591	0.4827670	0.2582611	0.0000016	0.7688695	0.1493390	0.2593779	0.3058028
0.7356518	0.1324450	0.4454401	0.2415721	0.0000017	0.7756574	0.1683532	0.2565014	0.3003429
0.7762503	0.1507125	0.4383715	0.2344732	0.0000023	0.8419453	0.0972678	0.1973045	0.2605342
0.8239545	0.2048764	0.3992813	0.3745986	0.0000010	0.7613171	0.1099410	0.2370559	0.3980516
0.7620103	0.2556131	0.3296900	0.2732254	0.0000070	0.8367270	0.0750897	0.0747708	0.3964766
0.7634559	0.1899021	0.3593267	0.2667544	0.0000003	0.7509529	0.0596696	0.0779262	0.4385461
0.6301727	0.2528061	0.3724664	0.2354355	0.0000000	0.3148318	0.3773114	0.0308419	0.3335967
0.6560913	0.2136053	0.3433052	0.2566308	0.0000000	0.0656526	0.4444421	0.0000051	0.2406928
